date,datatype,station,value,fl_M,fl_S,elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
2018-01-01T00:00:00,PRCP,GHCND:GME00122974,487.5,,E,27,1951-01-01,2020-02-29,53.5744,"GRAMBEK, GM",0.8638,GHCND:GME00122974,METERS,10.6806
2018-01-01T00:00:00,PRCP,GHCND:GME00123058,465,,E,34,1967-01-01,2020-02-29,54.0731,"GROSS LUSEWITZ, GM",0.9764,GHCND:GME00123058,METERS,12.3256
2018-01-01T00:00:00,PRCP,GHCND:GME00123094,942,,E,517,1959-01-01,2020-02-29,47.9417,"FELDKIRCHEN WESTERHAM LENZMUHL, GM",0.8936,GHCND:GME00123094,METERS,11.9014
2018-01-01T00:00:00,PRCP,GHCND:GME00123130,705.6,,E,258,1941-01-01,2020-02-29,50.2675,"GRUNDAU BREITENBORN, GM",0.4906,GHCND:GME00123130,METERS,9.1889
2018-01-01T00:00:00,PRCP,GHCND:GME00123142,350.6,,E,56,1969-01-01,2020-02-29,53.3167,"GRUNOW, GM",0.9661,GHCND:GME00123142,METERS,13.9358
2018-01-01T00:00:00,PRCP,GHCND:GME00123178,554.6,,E,72,1938-01-01,2020-02-29,51.8889,"GUTERSLOH, GM",0.7819,GHCND:GME00123178,METERS,8.3553
2018-01-01T00:00:00,PRCP,GHCND:GME00123190,522.9,,E,220,1986-04-01,2020-02-29,49.9706,"ARNSTEIN MUDESHEIM, GM",1,GHCND:GME00123190,METERS,9.9125
2018-01-01T00:00:00,PRCP,GHCND:GME00123226,652.9,,E,305,1952-01-01,2020-02-29,49.9325,"OLSDORF, GM",0.9686,GHCND:GME00123226,METERS,6.3756
2018-01-01T00:00:00,PRCP,GHCND:GME00123274,510.1,,E,3,1962-05-01,2020-02-29,53.4792,"HAMBURG NEUWIEDENTHAL, GM",1,GHCND:GME00123274,METERS,9.8983
2018-01-01T00:00:00,PRCP,GHCND:GME00123310,272.6,,E,164,1890-08-01,2020-02-29,51.3756,"ARTERN, GM",0.9717,GHCND:GME00123310,METERS,11.2931
2018-01-01T00:00:00,PRCP,GHCND:GME00123370,443.5,,E,108,1961-01-01,2020-02-29,52.7214,"HANKENSBUTTEL, GM",0.7493,GHCND:GME00123370,METERS,10.6
2018-01-01T00:00:00,PRCP,GHCND:GME00123382,642,,E,502,1998-01-03,2020-02-29,48.7928,"HARBURG, GM",0.9612,GHCND:GME00123382,METERS,10.7075
2018-01-01T00:00:00,PRCP,GHCND:GME00123394,499.2,,E,110,1941-01-01,2020-02-29,49.9789,"ASCHAFFENBURG, GM",0.9748,GHCND:GME00123394,METERS,9.1125
2018-01-01T00:00:00,PRCP,GHCND:GME00123418,405.5,,E,404,1945-05-01,2020-02-29,51.6531,"HARZGERODE, GM",0.9999,GHCND:GME00123418,METERS,11.1375
2018-01-01T00:00:00,PRCP,GHCND:GME00123466,545.7,,E,522,1931-01-01,2020-02-29,48.3758,"HECHINGEN, GM",0.9881,GHCND:GME00123466,METERS,8.9808
2018-01-01T00:00:00,PRCP,GHCND:GME00123574,508.5,,E,57,1951-01-01,2020-02-29,51.0425,"HEINSBERG SCHLEIDEN, GM",0.9705,GHCND:GME00123574,METERS,6.1044
2018-01-01T00:00:00,PRCP,GHCND:GME00123586,526.1,,E,200,1981-09-01,2020-02-29,50.5808,"ASSLAR KLEIN ALTENSTADTEN, GM",1,GHCND:GME00123586,METERS,8.4692
2018-01-01T00:00:00,PRCP,GHCND:GME00123646,647.3,,E,430,1978-04-01,2020-02-29,48.5928,"HERRENBERG, GM",0.6003,GHCND:GME00123646,METERS,8.8553
2018-01-01T00:00:00,PRCP,GHCND:GME00123694,463.3,,E,272,1949-01-01,2020-02-29,50.8531,"BAD HERSFELD, GM",1,GHCND:GME00123694,METERS,9.7383
2018-01-01T00:00:00,PRCP,GHCND:GME00123718,482.7,,E,238,1931-01-01,2020-02-29,51.6267,"HERZBERG, GM",0.8514,GHCND:GME00123718,METERS,10.3717
2018-01-01T00:00:00,PRCP,GHCND:GME00123730,919.9,,E,672,1941-01-01,2020-02-29,47.8781,"ATTENKAM, GM",0.9926,GHCND:GME00123730,METERS,11.3656
2018-01-01T00:00:00,PRCP,GHCND:GME00123754,433.1,,E,1,1947-01-01,2020-02-29,54.5767,"HIDDENSEE VITTE, GM",0.3747,GHCND:GME00123754,METERS,13.1056
2018-01-01T00:00:00,PRCP,GHCND:GME00123778,749.8,,E,295,1937-01-01,2020-02-29,50.7381,"HILGENROTH, GM",0.9753,GHCND:GME00123778,METERS,7.6533
2018-01-01T00:00:00,PRCP,GHCND:GME00123838,649,,E,387,1945-04-01,2020-02-29,50.5917,"AUE, GM",0.9276,GHCND:GME00123838,METERS,12.7156
2018-01-01T00:00:00,PRCP,GHCND:GME00123862,417,,E,270,1947-01-01,2020-02-29,50.9006,"BERTSDORF HORNITZ, GM",0.3246,GHCND:GME00123862,METERS,14.7475
2018-01-01T00:00:00,PRCP,GHCND:GME00123898,435.2,,E,263,1949-01-01,2020-02-29,50.1364,"HOFHEIM, GM",0.9848,GHCND:GME00123898,METERS,10.5167
2018-01-01T00:00:00,PRCP,GHCND:GME00123934,473.6,,E,10,1977-11-01,2020-02-29,54.3206,"HOHWACHT, GM",1,GHCND:GME00123934,METERS,10.6742
2018-01-01T00:00:00,PRCP,GHCND:GME00123946,294.1,,E,81,2001-04-01,2020-02-29,51.7683,"HOLZDORF FLUGPLATZ, GM",0.9998,GHCND:GME00123946,METERS,13.1681
2018-01-01T00:00:00,PRCP,GHCND:GME00123970,1007.7,,E,685,1982-12-01,2020-02-29,47.8831,"HOLZKIRCHEN, GM",1,GHCND:GME00123970,METERS,11.6975
2018-01-01T00:00:00,PRCP,GHCND:GME00123994,499.4,,E,110,1951-01-01,2020-02-29,51.8553,"KR. HOLZMINDEN BEVERN, GM",0.7783,GHCND:GME00123994,METERS,9.4975
2018-01-01T00:00:00,PRCP,GHCND:GME00124030,686.9,,E,235,1951-01-01,2020-02-29,49.3292,"HOMBURG SAAR, GM",0.9965,GHCND:GME00124030,METERS,7.3567
2018-01-01T00:00:00,PRCP,GHCND:GME00124102,685.1,,E,328,1982-10-01,2020-02-29,50.5664,"HUMMERICH, GM",0.7349,GHCND:GME00124102,METERS,7.4844
2018-01-01T00:00:00,PRCP,GHCND:GME00124126,755.4,,E,376,2001-04-01,2020-02-29,49.7,"IDAR OBERSTEIN, GM",0.9998,GHCND:GME00124126,METERS,7.3331
2018-01-01T00:00:00,PRCP,GHCND:GME00124138,502.1,,E,193,1990-06-01,2020-02-29,48.0428,"IHRINGEN, GM",0.9973,GHCND:GME00124138,METERS,7.6328
2018-01-01T00:00:00,PRCP,GHCND:GME00124186,638.3,,E,364,2001-04-02,2020-02-29,48.7156,"INGOLSTADT FLUGPLATZ, GM",0.9995,GHCND:GME00124186,METERS,11.5333
2018-01-01T00:00:00,PRCP,GHCND:GME00124222,582.6,,E,21,2001-04-01,2020-02-29,53.9894,"ITZEHOE, GM",0.9993,GHCND:GME00124222,METERS,9.5694
2018-01-01T00:00:00,PRCP,GHCND:GME00124306,337.3,,E,75,1951-01-01,2020-02-29,52.0017,"JUTERBOG, GM",0.9771,GHCND:GME00124306,METERS,13.1039
2018-01-01T00:00:00,PRCP,GHCND:GME00124318,475.4,,E,107,1947-01-01,2020-02-29,50.0656,"KAHL MAIN, GM",0.9977,GHCND:GME00124318,METERS,8.9942
2018-01-01T00:00:00,PRCP,GHCND:GME00124330,835.5,,E,489,1887-12-01,2020-02-29,48.9181,"KAISERSBACH CRONHUTTE, GM",0.9124,GHCND:GME00124330,METERS,9.6881
2018-01-01T00:00:00,PRCP,GHCND:GME00124366,592.6,,E,505,1947-01-01,2020-02-29,50.5028,"KALL SISTIG, GM",0.9897,GHCND:GME00124366,METERS,6.5267
2018-01-01T00:00:00,PRCP,GHCND:GME00124450,617.2,,E,141,1961-01-01,2020-02-29,48.5583,"KEHL ODELSHOFEN, GM",0.8972,GHCND:GME00124450,METERS,7.8808
2018-01-01T00:00:00,PRCP,GHCND:GME00124474,611,,E,426,1981-10-01,2020-02-29,49.1814,"KIRCHBERG JAGST HERBOLDSHAUSEN, GM",1,GHCND:GME00124474,METERS,9.9808
2018-01-01T00:00:00,PRCP,GHCND:GME00124486,393.5,,E,12,1951-01-01,2020-02-29,54.0008,"KIRCHDORF POEL, GM",1,GHCND:GME00124486,METERS,11.4358
2018-01-01T00:00:00,PRCP,GHCND:GME00124498,882.5,,E,240,1949-01-01,2020-02-29,48.7278,"BADEN BADEN GEROLDSAU, GM",0.9988,GHCND:GME00124498,METERS,8.2467
2018-01-01T00:00:00,PRCP,GHCND:GME00124510,481.1,,E,282,1946-01-01,2020-02-29,50.2256,"BAD KISSINGEN, GM",1,GHCND:GME00124510,METERS,10.0803
2018-01-01T00:00:00,PRCP,GHCND:GME00124522,636.1,,E,273,1947-01-01,2020-02-29,47.8069,"MULLHEIM, GM",0.9681,GHCND:GME00124522,METERS,7.6392
2018-01-01T00:00:00,PRCP,GHCND:GME00124534,496.5,,E,188,1951-01-01,2020-02-29,49.7369,"KITZINGEN, GM",0.9952,GHCND:GME00124534,METERS,10.1792
2018-01-01T00:00:00,PRCP,GHCND:GME00124546,797.3,,E,826,1936-01-01,2020-02-29,50.2225,"KLEINER FELDBERG TAUNUS, GM",0.9845,GHCND:GME00124546,METERS,8.4481
2018-01-01T00:00:00,PRCP,GHCND:GME00124570,880.2,,E,732,1958-01-01,2020-02-29,50.8469,"KLEINER INSELSBERG, GM",1,GHCND:GME00124570,METERS,10.4814
2018-01-01T00:00:00,PRCP,GHCND:GME00124594,393.8,,E,128,1996-05-01,2020-02-29,51.5567,"KLETTWITZ, GM",1,GHCND:GME00124594,METERS,13.8864
2018-01-01T00:00:00,PRCP,GHCND:GME00124630,314.6,,E,85,1994-10-01,2020-02-29,51.5203,"KLITZSCHEN BEI TORGAU, GM",1,GHCND:GME00124630,METERS,12.9078
2018-01-01T00:00:00,PRCP,GHCND:GME00124678,436.4,,E,288,1951-01-01,2020-02-29,50.2853,"BAD KONIGSHOFEN, GM",1,GHCND:GME00124678,METERS,10.4467
2018-01-01T00:00:00,PRCP,GHCND:GME00124690,490,,E,40,1931-01-01,2020-02-29,53.2292,"KONIGSMOOR, GM",0.9775,GHCND:GME00124690,METERS,9.6533
2018-01-01T00:00:00,PRCP,GHCND:GME00124726,597,,E,417,1961-01-01,2020-02-29,48.8308,"KOSCHING, GM",1,GHCND:GME00124726,METERS,11.4883
2018-01-01T00:00:00,PRCP,GHCND:GME00124762,301.2,,E,76,1969-01-01,2020-02-29,51.7528,"KOTHEN ANHALT, GM",0.9961,GHCND:GME00124762,METERS,12.0092
2018-01-01T00:00:00,PRCP,GHCND:GME00124774,1192.7,,E,740,1991-08-01,2020-02-29,47.6658,"BAD KOHLGRUB ROSSHOF, GM",0.9984,GHCND:GME00124774,METERS,11.0817
2018-01-01T00:00:00,PRCP,GHCND:GME00124810,601,,E,312,1931-01-01,2020-02-29,50.2533,"KRONACH, GM",0.9776,GHCND:GME00124810,METERS,11.3219
2018-01-01T00:00:00,PRCP,GHCND:GME00124846,551.5,,E,417,2001-04-01,2020-02-29,49.4289,"KUMMERSBRUCK, GM",0.991,GHCND:GME00124846,METERS,11.9019
2018-01-01T00:00:00,PRCP,GHCND:GME00124918,446.2,,E,40,2001-04-01,2020-02-29,53.9167,"LAAGE FLUGPLATZ, GM",0.9954,GHCND:GME00124918,METERS,12.2831
2018-01-01T00:00:00,PRCP,GHCND:GME00124930,768.6,,E,685,1949-01-01,2020-02-29,48.5131,"MERKLINGEN, GM",0.9789,GHCND:GME00124930,METERS,9.7656
2018-01-01T00:00:00,PRCP,GHCND:GME00125026,338.7,,E,91,1993-06-01,2020-02-29,51.9183,"LANGENLIPSDORF, GM",1,GHCND:GME00125026,METERS,13.0889
2018-01-01T00:00:00,PRCP,GHCND:GME00125122,694.9,,E,550,2001-04-01,2020-02-29,48.1864,"LECHFELD, GM",0.968,GHCND:GME00125122,METERS,10.8506
2018-01-01T00:00:00,PRCP,GHCND:GME00125146,658,,E,7,1974-11-01,2020-02-29,54.7925,"LECK, GM",0.9981,GHCND:GME00125146,METERS,8.9492
2018-01-01T00:00:00,PRCP,GHCND:GME00125218,379.3,,E,138,1863-12-01,2020-02-29,51.3164,"LEIPZIG HOLZHAUSEN, GM",0.9626,GHCND:GME00125218,METERS,12.4475
2018-01-01T00:00:00,PRCP,GHCND:GME00125230,733.7,,E,286,1931-01-01,2020-02-29,51.1344,"LENNESTADT THETEN, GM",0.9776,GHCND:GME00125230,METERS,8.0358
2018-01-01T00:00:00,PRCP,GHCND:GME00125254,449.1,,E,110,1992-02-01,2020-02-29,52.3208,"BARSINGHAUSEN HOHENBOSTEL, GM",1,GHCND:GME00125254,METERS,9.4306
2018-01-01T00:00:00,PRCP,GHCND:GME00125278,327.5,,E,20,1951-01-01,2020-02-29,53.1025,"LENZEN ELBE, GM",1,GHCND:GME00125278,METERS,11.4878
2018-01-01T00:00:00,PRCP,GHCND:GME00125302,596,,E,43,1945-01-01,2020-02-29,50.9906,"KOLN STAMMHEIM, GM",0.9878,GHCND:GME00125302,METERS,6.9783
2018-01-01T00:00:00,PRCP,GHCND:GME00125314,479.3,,E,321,1994-06-01,2020-02-29,50.9394,"LICHTENHAIN MITTELNDORF, GM",1,GHCND:GME00125314,METERS,14.2108
2018-01-01T00:00:00,PRCP,GHCND:GME00125326,523.7,,E,3,1947-01-01,2020-02-29,54.3406,"BARTH, GM",0.7394,GHCND:GME00125326,METERS,12.7106
2018-01-01T00:00:00,PRCP,GHCND:GME00125410,560.7,,E,22,1931-01-01,2020-02-29,52.5192,"LINGEN, GM",1,GHCND:GME00125410,METERS,7.3081
2018-01-01T00:00:00,PRCP,GHCND:GME00125422,475.9,,E,92,1980-12-01,2020-02-29,51.6344,"LIPPSTADT BOKENFORDE, GM",1,GHCND:GME00125422,METERS,8.3953
2018-01-01T00:00:00,PRCP,GHCND:GME00125434,567.5,,E,500,1946-01-01,2020-02-29,50.4519,"BAD LOBENSTEIN, GM",0.9993,GHCND:GME00125434,METERS,11.6333
2018-01-01T00:00:00,PRCP,GHCND:GME00125446,346.7,,E,55,1969-01-01,2020-02-29,52.0619,"BARUTH, GM",0.9895,GHCND:GME00125446,METERS,13.5028
2018-01-01T00:00:00,PRCP,GHCND:GME00125458,696.8,,E,230,1993-07-01,2020-02-29,50.5633,"LOHNBERG OBERSHAUSEN, GM",1,GHCND:GME00125458,METERS,8.24
2018-01-01T00:00:00,PRCP,GHCND:GME00125530,390.1,,E,57,1991-10-01,2020-02-29,51.9281,"LUBBEN BLUMENFELDE, GM",1,GHCND:GME00125530,METERS,13.8819
2018-01-01T00:00:00,PRCP,GHCND:GME00125554,467.9,,E,5,1985-03-01,2020-02-29,53.8106,"LUBECK BLANKENSEE, GM",0.9999,GHCND:GME00125554,METERS,10.7067
2018-01-01T00:00:00,PRCP,GHCND:GME00125602,773.8,,E,387,1994-01-01,2020-02-29,51.2467,"LUDENSCHEID, GM",1,GHCND:GME00125602,METERS,7.6431
2018-01-01T00:00:00,PRCP,GHCND:GME00125638,787.6,,E,528,1979-01-01,2020-02-29,50.7675,"LUISENTHAL TALSPERRE, GM",1,GHCND:GME00125638,METERS,10.7214
2018-01-01T00:00:00,PRCP,GHCND:GME00125662,458.7,,E,195,1891-01-01,2020-02-29,49.9681,"MAINZ LERCHENBERG ZDF, GM",0.6594,GHCND:GME00125662,METERS,8.2117
2018-01-01T00:00:00,PRCP,GHCND:GME00125686,642.7,,E,410,1951-01-01,2020-02-29,48.7781,"MALLERSDORF NIEDERBAYERN, GM",0.806,GHCND:GME00125686,METERS,12.2544
2018-01-01T00:00:00,PRCP,GHCND:GME00125698,402.4,,E,232,1945-08-01,2020-02-29,51.1617,"KR. BAUTZEN KUBSCHUTZ, GM",0.9499,GHCND:GME00125698,METERS,14.5056
2018-01-01T00:00:00,PRCP,GHCND:GME00125710,778.6,,E,413,1961-11-01,2020-02-29,50.1028,"MANDERSCHEID SONNENHOF, GM",0.9971,GHCND:GME00125710,METERS,6.8019
2018-01-01T00:00:00,PRCP,GHCND:GME00125746,558,,E,182,1946-01-01,2020-02-29,50.8503,"KR. MARBURG BIEDENKOPF COLBE, GM",0.89,GHCND:GME00125746,METERS,8.7742
2018-01-01T00:00:00,PRCP,GHCND:GME00125794,642.4,,E,430,1983-01-01,2020-02-29,50.7344,"MARTINRODA, GM",1,GHCND:GME00125794,METERS,10.8831
2018-01-01T00:00:00,PRCP,GHCND:GME00125806,534.5,,E,350,1931-01-01,2020-02-29,49.9678,"HEINERSREUTH VOLLHOF, GM",0.9776,GHCND:GME00125806,METERS,11.5208
2018-01-01T00:00:00,PRCP,GHCND:GME00125818,1263.9,,E,1004,1941-01-01,2020-02-29,48.9367,"MAUTH FINSTERAU, GM",0.9811,GHCND:GME00125818,METERS,13.5781
2018-01-01T00:00:00,PRCP,GHCND:GME00125866,329.5,,E,107,1951-01-01,2020-02-29,51.7269,"MEHRINGEN, GM",0.9481,GHCND:GME00125866,METERS,11.5125
2018-01-01T00:00:00,PRCP,GHCND:GME00125890,415.5,,E,157,1905-05-01,2020-02-29,51.1306,"GARSEBACH BEI MEISSEN, GM",0.9299,GHCND:GME00125890,METERS,13.4342
2018-01-01T00:00:00,PRCP,GHCND:GME00125902,538.2,,E,89,1931-01-01,2020-02-29,52.2056,"MELLE, GM",0.9205,GHCND:GME00125902,METERS,8.3392
2018-01-01T00:00:00,PRCP,GHCND:GME00125914,768.9,,E,615,1951-01-01,2020-02-29,47.9831,"MEMMINGEN, GM",0.9988,GHCND:GME00125914,METERS,10.1392
2018-01-01T00:00:00,PRCP,GHCND:GME00125962,635.8,,E,19,2001-04-01,2020-02-29,52.7331,"MEPPEN, GM",0.9727,GHCND:GME00125962,METERS,7.3331
2018-01-01T00:00:00,PRCP,GHCND:GME00125974,641.1,,E,250,1910-01-01,2020-02-29,49.4781,"BAD NEUNKIRCHEN MERGENTHEIM, GM",1,GHCND:GME00125974,METERS,9.7631
2018-01-01T00:00:00,PRCP,GHCND:GME00126010,706.4,,E,313,1879-01-01,2020-02-29,48.8556,"METTEN, GM",1,GHCND:GME00126010,METERS,12.9203
2018-01-01T00:00:00,PRCP,GHCND:GME00126022,740.8,,E,355,1941-01-01,2020-02-29,48.5383,"METZINGEN, GM",0.9646,GHCND:GME00126022,METERS,9.2742
2018-01-01T00:00:00,PRCP,GHCND:GME00126046,658.8,,E,240,1951-01-01,2020-02-29,49.67,"MICHELSTADT, GM",1,GHCND:GME00126046,METERS,9.0119
2018-01-01T00:00:00,PRCP,GHCND:GME00126058,617.9,,E,453,1987-10-01,2020-02-29,49.7189,"MICHELSTADT VIELBRUNN, GM",1,GHCND:GME00126058,METERS,9.1006
2018-01-01T00:00:00,PRCP,GHCND:GME00126070,453.4,,E,349,1973-01-01,2020-02-29,50.7294,"SCHMIERITZ WELTWITZ, GM",0.9398,GHCND:GME00126070,METERS,11.7856
2018-01-01T00:00:00,PRCP,GHCND:GME00126082,557.7,,E,128,1931-01-01,2020-02-29,49.7131,"MILTENBERG, GM",0.9776,GHCND:GME00126082,METERS,9.2267
2018-01-01T00:00:00,PRCP,GHCND:GME00126118,852.9,,E,450,1931-01-01,2020-02-29,49.5628,"BEERFELDEN, GM",0.9931,GHCND:GME00126118,METERS,8.9689
2018-01-01T00:00:00,PRCP,GHCND:GME00126154,514,,E,239,1941-01-01,2020-02-29,49.7656,"ROLLBACH, GM",0.9663,GHCND:GME00126154,METERS,9.2542
2018-01-01T00:00:00,PRCP,GHCND:GME00126178,589.2,,E,265,1938-01-01,2020-02-29,50.4392,"MONTABAUR, GM",0.497,GHCND:GME00126178,METERS,7.8064
2018-01-01T00:00:00,PRCP,GHCND:GME00126190,587,,E,240,1990-07-01,2020-02-29,51.7217,"MORINGEN LUTTERBECK, GM",0.9773,GHCND:GME00126190,METERS,9.8358
2018-01-01T00:00:00,PRCP,GHCND:GME00126226,727.9,,E,405,1953-01-01,2020-02-29,48.28,"MUHLDORF, GM",1,GHCND:GME00126226,METERS,12.5039
2018-01-01T00:00:00,PRCP,GHCND:GME00126250,385.8,,E,63,1949-01-01,2020-02-29,52.5189,"MUNCHEBERG, GM",0.9778,GHCND:GME00126250,METERS,14.125
2018-01-01T00:00:00,PRCP,GHCND:GME00126322,739.7,,E,750,1892-01-01,2020-02-29,48.3864,"MUNSINGEN APFELSTETTEN, GM",0.7191,GHCND:GME00126322,METERS,9.4842
2018-01-01T00:00:00,PRCP,GHCND:GME00126358,428.2,,E,125,1887-06-01,2020-02-29,51.5675,"BAD MUSKAU, GM",0.9405,GHCND:GME00126358,METERS,14.7006
2018-01-01T00:00:00,PRCP,GHCND:GME00126370,519.1,,E,103,1994-06-01,2020-02-29,52.3181,"BELM, GM",0.5308,GHCND:GME00126370,METERS,8.1706
2018-01-01T00:00:00,PRCP,GHCND:GME00126394,459,,E,142,1947-01-01,2020-02-29,50.3694,"BAD NAUHEIM, GM",0.9465,GHCND:GME00126394,METERS,8.7656
2018-01-01T00:00:00,PRCP,GHCND:GME00126430,674.8,,E,495,1991-06-01,2020-02-29,48.3125,"NEUBURG KAMMEL LANGENHASLACH, GM",1,GHCND:GME00126430,METERS,10.3781
2018-01-01T00:00:00,PRCP,GHCND:GME00126466,478.3,,E,111,1931-01-01,2020-02-29,50.5356,"BAD AHRWEILER NEUENAHR, GM",0.9736,GHCND:GME00126466,METERS,7.0853
2018-01-01T00:00:00,PRCP,GHCND:GME00126478,382.5,,E,77,2004-10-01,2020-02-29,53.1031,"MENZ, GM",1,GHCND:GME00126478,METERS,13.0439
2018-01-01T00:00:00,PRCP,GHCND:GME00126490,873.9,,E,845,1989-01-01,2020-02-29,50.5014,"NEUHAUS AM RENNWEG, GM",1,GHCND:GME00126490,METERS,11.1356
2018-01-01T00:00:00,PRCP,GHCND:GME00126514,672.8,,E,663,1993-12-01,2020-02-29,47.9531,"NEUHAUSEN OB ECK UNTERSCHWANDO, GM",0.9652,GHCND:GME00126514,METERS,8.9942
2018-01-01T00:00:00,PRCP,GHCND:GME00126526,547.7,,E,500,1931-01-01,2020-02-29,50.8933,"NEUKIRCHEN HAUPTSCHWENDA, GM",0.9761,GHCND:GME00126526,METERS,9.4064
2018-01-01T00:00:00,PRCP,GHCND:GME00126562,743.7,,E,195,1992-09-01,2020-02-29,50.8456,"NEUNKIRCHEN SEELSCHEID KRAWINK, GM",1,GHCND:GME00126562,METERS,7.3719
2018-01-01T00:00:00,PRCP,GHCND:GME00126586,859.8,,E,236,1970-01-01,2020-02-29,49.3444,"NEUNKIRCHEN WELLESWEILER, GM",0.927,GHCND:GME00126586,METERS,7.2303
2018-01-01T00:00:00,PRCP,GHCND:GME00126622,542.3,,E,452,1951-01-01,2020-02-29,49.8183,"NEUSTADT AM KULM FILCHENDORF, GM",1,GHCND:GME00126622,METERS,11.8653
2018-01-01T00:00:00,PRCP,GHCND:GME00126670,637.4,,E,341,1981-01-01,2020-02-29,48.9842,"REGENSBURG BURGWEINTING, GM",1,GHCND:GME00126670,METERS,12.1456
2018-01-01T00:00:00,PRCP,GHCND:GME00126694,625.4,,E,350,1993-11-01,2020-02-29,50.6756,"NIDEGGEN SCHMIDT, GM",1,GHCND:GME00126694,METERS,6.4242
2018-01-01T00:00:00,PRCP,GHCND:GME00126718,662.8,,E,473,2001-04-01,2020-02-29,49.3992,"NIEDERSTETTEN, GM",0.989,GHCND:GME00126718,METERS,9.9653
2018-01-01T00:00:00,PRCP,GHCND:GME00126730,561.3,,E,451,1931-01-01,2020-02-29,48.5342,"NIEDERSTOTZINGEN, GM",0.9766,GHCND:GME00126730,METERS,10.2442
2018-01-01T00:00:00,PRCP,GHCND:GME00126754,601.1,,E,435,1941-01-01,2020-02-29,48.8264,"REIMLINGEN, GM",0.9747,GHCND:GME00126754,METERS,10.5078
2018-01-01T00:00:00,PRCP,GHCND:GME00126766,504,,E,111,2001-06-01,2020-02-29,50.8289,"NORVENICH FLUGPLATZ, GM",0.9774,GHCND:GME00126766,METERS,6.6592
2018-01-01T00:00:00,PRCP,GHCND:GME00126778,603,,E,25,2001-04-01,2020-02-29,53.7644,"NORDHOLZ FLUGPLATZ, GM",0.9998,GHCND:GME00126778,METERS,8.6575
2018-01-01T00:00:00,PRCP,GHCND:GME00126790,614.9,,E,24,1931-01-01,2020-02-29,52.4408,"NORDHORN, GM",0.8851,GHCND:GME00126790,METERS,7.1056
2018-01-01T00:00:00,PRCP,GHCND:GME00126838,544.2,,E,368,1975-01-01,2020-02-29,49.4267,"NURNBERG NETZSTALL, GM",0.9796,GHCND:GME00126838,METERS,11.2553
2018-01-01T00:00:00,PRCP,GHCND:GME00126874,1042.2,,E,518,1941-01-01,2020-02-29,47.6192,"KIEFERSFELDEN GACH, GM",0.9357,GHCND:GME00126874,METERS,12.1681
2018-01-01T00:00:00,PRCP,GHCND:GME00126886,548.7,,E,70,2001-04-01,2020-02-29,52.8167,"BERGEN, GM",0.9825,GHCND:GME00126886,METERS,9.9331
2018-01-01T00:00:00,PRCP,GHCND:GME00126898,964.9,,E,480,1982-07-01,2020-02-29,48.3156,"OBERNDORF NECKAR AISTAIG, GM",0.9555,GHCND:GME00126898,METERS,8.5742
2018-01-01T00:00:00,PRCP,GHCND:GME00126910,836,,E,484,1976-04-01,2020-02-29,48.2444,"OBERSCHLEISSHEIM, GM",1,GHCND:GME00126910,METERS,11.5539
