date,datatype,station,value,fl_M,fl_S,elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
2018-01-01T00:00:00,PRCP,GHCND:GME00126922,616.4,,E,230,1951-01-01,2020-02-29,49.1289,"OBERSULM WILLSBACH, GM",0.9981,GHCND:GME00126922,METERS,9.3533
2018-01-01T00:00:00,PRCP,GHCND:GME00126946,554.3,,E,596,1948-10-01,2020-02-29,49.4531,"OBERVIECHTACH, GM",1,GHCND:GME00126946,METERS,12.4381
2018-01-01T00:00:00,PRCP,GHCND:GME00127030,748.1,,E,252,1941-01-01,2020-02-29,49.1081,"BAD BERGZABERN, GM",0.9527,GHCND:GME00127030,METERS,7.9969
2018-01-01T00:00:00,PRCP,GHCND:GME00127090,347.2,,E,246,1984-08-01,2020-02-29,51.0883,"OSTERFELD, GM",0.9481,GHCND:GME00127090,METERS,11.9314
2018-01-01T00:00:00,PRCP,GHCND:GME00127114,450.9,,E,312,1951-01-01,2020-02-29,50.455,"OSTHEIM V.D. RHON, GM",0.9253,GHCND:GME00127114,METERS,10.2219
2018-01-01T00:00:00,PRCP,GHCND:GME00127138,1277.9,,E,872,1993-10-01,2020-02-29,47.6367,"OY MITTELBERG PETERSTHAL, GM",1,GHCND:GME00127138,METERS,10.3903
2018-01-01T00:00:00,PRCP,GHCND:GME00127150,580.6,,E,7,1950-01-01,2020-02-29,53.0656,"PAPENBURG, GM",0.8634,GHCND:GME00127150,METERS,7.4819
2018-01-01T00:00:00,PRCP,GHCND:GME00127174,671.8,,E,549,1950-01-01,2020-02-29,49.1517,"PARSBERG OBERPFALZ EGLWANG, GM",0.9988,GHCND:GME00127174,METERS,11.6908
2018-01-01T00:00:00,PRCP,GHCND:GME00127186,780.9,,E,327,1879-01-01,2020-02-29,48.5817,"PASSAU MAIERHOF, GM",0.8671,GHCND:GME00127186,METERS,13.4167
2018-01-01T00:00:00,PRCP,GHCND:GME00127222,414.3,,E,1,1998-01-01,2020-02-29,54.0906,"PELZERHAKEN, GM",0.9653,GHCND:GME00127222,METERS,10.8783
2018-01-01T00:00:00,PRCP,GHCND:GME00127246,691.8,,E,152,1965-01-01,2020-02-29,49.5367,"PERL NENNIG, GM",0.7839,GHCND:GME00127246,METERS,6.3808
2018-01-01T00:00:00,PRCP,GHCND:GME00127258,796.3,,E,610,1986-12-01,2020-02-29,50.985,"BAD STUNZEL BERLEBURG, GM",1,GHCND:GME00127258,METERS,8.3689
2018-01-01T00:00:00,PRCP,GHCND:GME00127306,629.5,,E,333,2005-09-01,2020-02-29,48.9328,"PFORZHEIM ISPRINGEN, GM",1,GHCND:GME00127306,METERS,8.6967
2018-01-01T00:00:00,PRCP,GHCND:GME00127318,603.1,,E,630,1958-01-01,2020-02-29,47.9353,"PFULLENDORF, GM",0.9745,GHCND:GME00127318,METERS,9.2878
2018-01-01T00:00:00,PRCP,GHCND:GME00127342,775.7,,E,390,1931-01-01,2020-02-29,49.1919,"PIRMASENS, GM",0.6577,GHCND:GME00127342,METERS,7.5881
2018-01-01T00:00:00,PRCP,GHCND:GME00127354,478.9,,E,386,1882-01-01,2020-02-29,50.4831,"PLAUEN, GM",0.9886,GHCND:GME00127354,METERS,12.1317
2018-01-01T00:00:00,PRCP,GHCND:GME00127390,637,,E,522,1993-09-01,2020-02-29,49.4789,"POMMELSBRUNN MITTELBURG, GM",0.9779,GHCND:GME00127390,METERS,11.5367
2018-01-01T00:00:00,PRCP,GHCND:GME00127438,419.6,,E,60,1961-01-01,2020-02-29,52.6325,"BERLIN BUCH, GM",0.9916,GHCND:GME00127438,METERS,13.5039
2018-01-01T00:00:00,PRCP,GHCND:GME00127462,456.7,,E,40,1947-01-01,2020-02-29,54.3656,"PUTBUS, GM",0.9657,GHCND:GME00127462,METERS,13.4783
2018-01-01T00:00:00,PRCP,GHCND:GME00127498,292.1,,E,142,1951-01-01,2020-02-29,51.7967,"QUEDLINBURG, GM",0.9012,GHCND:GME00127498,METERS,11.1331
2018-01-01T00:00:00,PRCP,GHCND:GME00127510,318.9,,E,204,1969-01-01,2020-02-29,51.3906,"QUERFURT MUHLE LODERSLEBEN, GM",0.9887,GHCND:GME00127510,METERS,11.5428
2018-01-01T00:00:00,PRCP,GHCND:GME00127534,627,,E,13,1974-12-01,2020-02-29,53.7344,"QUICKBORN, GM",0.9382,GHCND:GME00127534,METERS,9.8783
2018-01-01T00:00:00,PRCP,GHCND:GME00127546,762.6,,E,407,1953-01-01,2020-02-29,47.7467,"RADOLFZELL MARKELFINGEN, GM",0.8782,GHCND:GME00127546,METERS,9.0017
2018-01-01T00:00:00,PRCP,GHCND:GME00127558,415.5,,E,42,1941-01-01,2020-02-29,52.4481,"RAHDEN VARL, GM",0.9745,GHCND:GME00127558,METERS,8.5731
2018-01-01T00:00:00,PRCP,GHCND:GME00127582,750.1,,E,114,1937-01-01,2020-02-29,48.8478,"RASTATT, GM",0.7424,GHCND:GME00127582,METERS,8.1869
2018-01-01T00:00:00,PRCP,GHCND:GME00127618,715.6,,E,440,1931-01-01,2020-02-29,47.8069,"KR. RAVENSBURG WEINGARTEN, GM",0.9457,GHCND:GME00127618,METERS,9.6217
2018-01-01T00:00:00,PRCP,GHCND:GME00127678,690.8,,E,764,1947-01-01,2020-02-29,50.5614,"MARIENBERG REITZENHAIN, GM",0.9076,GHCND:GME00127678,METERS,13.2239
2018-01-01T00:00:00,PRCP,GHCND:GME00127726,547.9,,E,478,1941-01-01,2020-02-29,48.7433,"RENNINGEN IHINGER HOF, GM",0.9748,GHCND:GME00127726,METERS,8.925
2018-01-01T00:00:00,PRCP,GHCND:GME00127750,623.6,,E,131,1958-01-01,2020-02-29,48.6708,"RHEINAU MEMPRECHTSHOFEN, GM",1,GHCND:GME00127750,METERS,7.9956
2018-01-01T00:00:00,PRCP,GHCND:GME00127786,801.7,,E,287,1953-09-01,2020-02-29,47.5633,"RHEINFELDEN, GM",0.9775,GHCND:GME00127786,METERS,7.7942
2018-01-01T00:00:00,PRCP,GHCND:GME00127810,596.3,,E,533,1951-01-01,2020-02-29,48.1489,"KREIS BIBERACH ALTHEIM, GM",0.9988,GHCND:GME00127810,METERS,9.4606
2018-01-01T00:00:00,PRCP,GHCND:GME00127822,385.1,,E,60,1993-05-01,2020-02-29,52.5458,"BERLIN MARZAHN, GM",0.8665,GHCND:GME00127822,METERS,13.5617
2018-01-01T00:00:00,PRCP,GHCND:GME00127894,893.1,,E,444,1950-01-01,2020-02-29,47.8758,"ROSENHEIM, GM",0.9988,GHCND:GME00127894,METERS,12.1292
2018-01-01T00:00:00,PRCP,GHCND:GME00127906,456.1,,E,32,1901-01-01,2020-02-29,53.1303,"ROTENBURG WUMME, GM",0.9587,GHCND:GME00127906,METERS,9.3406
2018-01-01T00:00:00,PRCP,GHCND:GME00127930,406.3,,E,46,1967-01-01,2020-02-29,52.3819,"BERLIN SCHONEFELD, GM",1,GHCND:GME00127930,METERS,13.5325
2018-01-01T00:00:00,PRCP,GHCND:GME00127942,635.1,,E,385,2001-06-01,2020-02-29,49.2158,"ROTH, GM",0.9549,GHCND:GME00127942,METERS,11.1025
2018-01-01T00:00:00,PRCP,GHCND:GME00127954,538.1,,E,415,1894-10-01,2020-02-29,49.3856,"ROTHENBURG OB DER TAUBER, GM",0.9963,GHCND:GME00127954,METERS,10.1742
2018-01-01T00:00:00,PRCP,GHCND:GME00127966,628.2,,E,95,1951-01-01,2020-02-29,52.1053,"BAD ROTHENFELDE, GM",0.9995,GHCND:GME00127966,METERS,8.1828
2018-01-01T00:00:00,PRCP,GHCND:GME00127978,558.3,,E,360,1979-07-01,2020-02-29,48.4714,"ROTTENBURG KIEBINGEN, GM",0.9723,GHCND:GME00127978,METERS,8.9694
2018-01-01T00:00:00,PRCP,GHCND:GME00128002,737.1,,E,588,1941-01-01,2020-02-29,48.1819,"ROTTWEIL, GM",0.8852,GHCND:GME00128002,METERS,8.6358
2018-01-01T00:00:00,PRCP,GHCND:GME00128014,487.5,,E,102,1941-01-01,2020-02-29,49.8517,"BAD KREUZNACH, GM",0.9673,GHCND:GME00128014,METERS,7.8725
2018-01-01T00:00:00,PRCP,GHCND:GME00128038,557.4,,E,461,1951-01-01,2020-02-29,49.6478,"RUPPERTSECKEN, GM",1,GHCND:GME00128038,METERS,7.8842
2018-01-01T00:00:00,PRCP,GHCND:GME00128110,520.8,,E,248,1987-11-01,2020-02-29,48.9578,"SACHSENHEIM, GM",1,GHCND:GME00128110,METERS,9.0719
2018-01-01T00:00:00,PRCP,GHCND:GME00128134,956.5,,E,456,1985-09-01,2020-02-29,48.7842,"SALDENBURG ENTSCHENREUTH, GM",0.9994,GHCND:GME00128134,METERS,13.3158
2018-01-01T00:00:00,PRCP,GHCND:GME00128170,567.3,,E,175,1992-04-01,2020-02-29,52.0792,"SALZHEMMENDORF LAUENSTEIN, GM",0.9045,GHCND:GME00128170,METERS,9.5531
2018-01-01T00:00:00,PRCP,GHCND:GME00128182,608.4,,E,135,1935-01-01,2020-02-29,52.1056,"BAD SALZUFLEN, GM",0.9413,GHCND:GME00128182,METERS,8.7531
2018-01-01T00:00:00,PRCP,GHCND:GME00128194,323.2,,E,23,1947-01-01,2020-02-29,52.8581,"SALZWEDEL, GM",0.8633,GHCND:GME00128194,METERS,11.1442
2018-01-01T00:00:00,PRCP,GHCND:GME00128206,689.6,,E,510,1941-01-01,2020-02-29,50.3531,"SANDBERG, GM",0.9748,GHCND:GME00128206,METERS,10.0042
2018-01-01T00:00:00,PRCP,GHCND:GME00128218,577.7,,E,5,1951-01-01,2020-02-29,54.3294,"SANKT PETER ORDING, GM",1,GHCND:GME00128218,METERS,8.6028
2018-01-01T00:00:00,PRCP,GHCND:GME00128266,447.4,,E,155,1979-12-01,2020-02-29,49.9203,"SCHAAFHEIM SCHLIERBACH, GM",0.9959,GHCND:GME00128266,METERS,8.9681
2018-01-01T00:00:00,PRCP,GHCND:GME00128278,513.1,,E,215,1947-01-01,2020-02-29,47.9608,"SCHALLSTADT MENGEN, GM",0.8995,GHCND:GME00128278,METERS,7.7125
2018-01-01T00:00:00,PRCP,GHCND:GME00128350,934.6,,E,609,1947-01-01,2020-02-29,51.7667,"SCHIERKE, GM",0.9173,GHCND:GME00128350,METERS,10.655
2018-01-01T00:00:00,PRCP,GHCND:GME00128362,370.6,,E,84,1898-01-01,2020-02-24,51.8231,"BERNBURG SAALE NORD, GM",0.7652,GHCND:GME00128362,METERS,11.7114
2018-01-01T00:00:00,PRCP,GHCND:GME00128374,439.3,,E,501,1989-01-01,2020-02-29,50.5706,"SCHLEIZ, GM",0.9594,GHCND:GME00128374,METERS,11.8056
2018-01-01T00:00:00,PRCP,GHCND:GME00128422,687.2,,E,230,1931-01-01,2020-02-29,50.3456,"SCHLUCHTERN HEROLZ, GM",0.9626,GHCND:GME00128422,METERS,9.555
2018-01-01T00:00:00,PRCP,GHCND:GME00128470,927.7,,E,223,1966-01-01,2020-02-29,49.4231,"SCHMELZ HUTTERSDORF, GM",1,GHCND:GME00128470,METERS,6.8403
2018-01-01T00:00:00,PRCP,GHCND:GME00128482,483.4,,E,44,1971-03-01,2020-02-29,52.935,"GROSSENKNETEN, GM",0.9993,GHCND:GME00128482,METERS,8.2356
2018-01-01T00:00:00,PRCP,GHCND:GME00128494,1053.5,,E,937,1947-07-01,2020-02-29,50.6556,"SCHMUCKE, GM",0.739,GHCND:GME00128494,METERS,10.7708
2018-01-01T00:00:00,PRCP,GHCND:GME00128506,917.4,,E,649,1951-01-01,2020-02-29,50.3,"SCHNEIFELFORSTHAUS, GM",0.9908,GHCND:GME00128506,METERS,6.4169
2018-01-01T00:00:00,PRCP,GHCND:GME00128530,508.1,,E,609,1931-01-01,2020-02-29,50.2056,"SELB OBERFRANKEN LAUTERBACH, GM",0.9693,GHCND:GME00128530,METERS,12.145
2018-01-01T00:00:00,PRCP,GHCND:GME00128542,1021.2,,E,400,1953-01-01,2020-02-29,47.6469,"SCHOPFHEIM EICHEN, GM",0.9616,GHCND:GME00128542,METERS,7.8442
2018-01-01T00:00:00,PRCP,GHCND:GME00128554,598.2,,E,399,1996-05-01,2020-02-29,49.1656,"SCHORNDORF KNOBLING, GM",1,GHCND:GME00128554,METERS,12.6192
2018-01-01T00:00:00,PRCP,GHCND:GME00128566,591.7,,E,265,1949-01-01,2020-02-29,50.4939,"SCHOTTEN, GM",0.9953,GHCND:GME00128566,METERS,9.1239
2018-01-01T00:00:00,PRCP,GHCND:GME00128614,694.9,,E,349,1931-01-01,2020-02-29,49.0828,"SCHWABISCH HALL BIBERSFELD, GM",0.9146,GHCND:GME00128614,METERS,9.6881
2018-01-01T00:00:00,PRCP,GHCND:GME00128650,542.6,,E,356,1941-01-01,2020-02-29,49.3289,"SCHWANDORF, GM",0.9621,GHCND:GME00128650,METERS,12.0883
2018-01-01T00:00:00,PRCP,GHCND:GME00128686,547.5,,E,277,1969-01-01,2020-02-29,50.6456,"SCHWARZBURG, GM",0.9967,GHCND:GME00128686,METERS,11.1944
2018-01-01T00:00:00,PRCP,GHCND:GME00128734,371.6,,E,21,1970-01-01,2020-02-29,52.8928,"SEEHAUSEN, GM",1,GHCND:GME00128734,METERS,11.7306
2018-01-01T00:00:00,PRCP,GHCND:GME00128758,586.9,,E,186,1937-01-01,2020-02-29,51.9056,"SEESEN, GM",0.974,GHCND:GME00128758,METERS,10.19
2018-01-01T00:00:00,PRCP,GHCND:GME00128818,705.8,,E,580,1951-01-01,2020-02-29,48.0728,"SIGMARINGEN LAIZ, GM",0.9807,GHCND:GME00128818,METERS,9.1953
2018-01-01T00:00:00,PRCP,GHCND:GME00128830,1055.2,,E,507,1931-01-01,2020-02-29,47.5783,"SIGMARSZELL ZEISERTSWEILER, GM",0.9775,GHCND:GME00128830,METERS,9.7417
2018-01-01T00:00:00,PRCP,GHCND:GME00128854,737.3,,E,360,1951-01-01,2020-02-29,48.2728,"SIMBACH INN, GM",1,GHCND:GME00128854,METERS,13.0289
2018-01-01T00:00:00,PRCP,GHCND:GME00128866,563.1,,E,437,1948-01-01,2020-02-29,50.0017,"SIMMERN WAHLBACH, GM",0.9991,GHCND:GME00128866,METERS,7.5969
2018-01-01T00:00:00,PRCP,GHCND:GME00128902,814,,E,154,1931-01-01,2020-02-29,51.1408,"SOLINGEN HOHENSCHEID, GM",0.9785,GHCND:GME00128902,METERS,7.0942
2018-01-01T00:00:00,PRCP,GHCND:GME00128914,531.4,,E,76,1891-05-31,2020-02-29,52.9617,"SOLTAU, GM",0.9799,GHCND:GME00128914,METERS,9.7967
2018-01-01T00:00:00,PRCP,GHCND:GME00128962,474.7,,E,365,1961-01-01,2020-02-29,51.0617,"SONTRA, GM",0.9097,GHCND:GME00128962,METERS,9.9275
2018-01-01T00:00:00,PRCP,GHCND:GME00128974,378.5,,E,199,1941-01-01,2020-02-29,51.2814,"BAD SOODEN ALLENDORF, GM",0.9222,GHCND:GME00128974,METERS,9.9858
2018-01-01T00:00:00,PRCP,GHCND:GME00129010,643.2,,E,349,1931-01-01,2020-02-29,50.9208,"BIEDENKOPF, GM",0.9963,GHCND:GME00129010,METERS,8.5278
2018-01-01T00:00:00,PRCP,GHCND:GME00129022,639.6,,E,598,1941-01-01,2020-02-29,50.1542,"STAMMBACH QUERENBACH, GM",1,GHCND:GME00129022,METERS,11.7417
2018-01-01T00:00:00,PRCP,GHCND:GME00129046,566.8,,E,1,1931-01-01,2020-02-29,53.6956,"KR. CUXHAVEN STEINAU, GM",0.9776,GHCND:GME00129046,METERS,8.875
2018-01-01T00:00:00,PRCP,GHCND:GME00129082,538.9,,E,494,1947-01-01,2020-02-29,51.6692,"STIEGE, GM",0.8528,GHCND:GME00129082,METERS,10.8833
2018-01-01T00:00:00,PRCP,GHCND:GME00129094,631,,E,532,1977-10-01,2020-02-29,47.86,"STOCKACH, GM",0.7971,GHCND:GME00129094,METERS,9.0164
2018-01-01T00:00:00,PRCP,GHCND:GME00129106,658.4,,E,40,1974-12-01,2020-02-29,54.6667,"WAGERSROTT, GM",0.9594,GHCND:GME00129106,METERS,9.8044
2018-01-01T00:00:00,PRCP,GHCND:GME00129166,680.8,,E,395,1931-01-01,2020-02-29,50.6394,"TANN RHON, GM",0.9542,GHCND:GME00129166,METERS,10.0231
2018-01-01T00:00:00,PRCP,GHCND:GME00129190,351.6,,E,193,1994-10-01,2020-02-29,50.9789,"TEGKWITZ, GM",1,GHCND:GME00129190,METERS,12.3444
2018-01-01T00:00:00,PRCP,GHCND:GME00129202,398.9,,E,38,1947-01-01,2020-02-29,53.7625,"TETEROW, GM",0.9912,GHCND:GME00129202,METERS,12.5581
2018-01-01T00:00:00,PRCP,GHCND:GME00129214,529.2,,E,7,1952-01-01,2020-02-29,53.2775,"WORPSWEDE HUTTENBUSCH, GM",0.9902,GHCND:GME00129214,METERS,8.9867
2018-01-01T00:00:00,PRCP,GHCND:GME00129226,725.2,,E,633,1931-01-01,2020-02-29,50.4014,"TEUSCHNITZ, GM",0.9739,GHCND:GME00129226,METERS,11.3903
2018-01-01T00:00:00,PRCP,GHCND:GME00129250,965.5,,E,386,1975-06-01,2020-02-29,49.4744,"THOLEY, GM",0.9975,GHCND:GME00129250,METERS,7.0392
2018-01-01T00:00:00,PRCP,GHCND:GME00129274,500.1,,E,185,1986-05-01,2020-02-29,49.8819,"THUNGERSHEIM, GM",0.9132,GHCND:GME00129274,METERS,9.8464
2018-01-01T00:00:00,PRCP,GHCND:GME00129298,469.2,,E,500,1941-01-01,2020-02-29,49.8589,"TIRSCHENREUTH LODERMUHL, GM",0.8885,GHCND:GME00129298,METERS,12.3556
2018-01-01T00:00:00,PRCP,GHCND:GME00129346,507,,E,37,1954-01-01,2020-02-29,51.2908,"TONISVORST, GM",0.9906,GHCND:GME00129346,METERS,6.445
2018-01-01T00:00:00,PRCP,GHCND:GME00129418,494,,E,10,1951-01-01,2020-02-29,54.0681,"TRIBSEES, GM",0.9985,GHCND:GME00129418,METERS,12.7689
2018-01-01T00:00:00,PRCP,GHCND:GME00129430,750.4,,E,132,1907-05-01,2020-02-29,49.7325,"TRIER ZEWEN, GM",0.8996,GHCND:GME00129430,METERS,6.6131
2018-01-01T00:00:00,PRCP,GHCND:GME00129478,800.2,,E,559,1941-01-01,2020-02-29,48.0317,"TROSTBERG, GM",1,GHCND:GME00129478,METERS,12.5408
2018-01-01T00:00:00,PRCP,GHCND:GME00129526,500.3,,E,295,1931-01-01,2020-02-29,51.3356,"TWISTETAL MUHLHAUSEN, GM",0.9888,GHCND:GME00129526,METERS,8.9142
2018-01-01T00:00:00,PRCP,GHCND:GME00129550,377.7,,E,1,1890-06-07,2020-02-29,53.7458,"UECKERMUNDE, GM",0.9719,GHCND:GME00129550,METERS,14.0694
2018-01-01T00:00:00,PRCP,GHCND:GME00129562,406.8,,E,50,1951-01-01,2020-02-29,52.9428,"UELZEN, GM",0.8879,GHCND:GME00129562,METERS,10.53
2018-01-01T00:00:00,PRCP,GHCND:GME00129574,560.2,,E,308,1899-01-01,2020-02-29,49.5753,"GOLLHOFEN, GM",0.8773,GHCND:GME00129574,METERS,10.1928
2018-01-01T00:00:00,PRCP,GHCND:GME00129598,377,,E,162,1987-12-01,2020-02-29,52.1617,"UMMENDORF, GM",0.9278,GHCND:GME00129598,METERS,11.1767
2018-01-01T00:00:00,PRCP,GHCND:GME00129634,910.1,,E,720,1947-01-01,2020-02-29,48.0458,"VILLINGEN SCHWENNINGEN, GM",1,GHCND:GME00129634,METERS,8.4617
2018-01-01T00:00:00,PRCP,GHCND:GME00129718,503.8,,E,105,1951-01-01,2020-02-29,49.2456,"WAGHAUSEL KIRRLACH, GM",1,GHCND:GME00129718,METERS,8.5381
2018-01-01T00:00:00,PRCP,GHCND:GME00129754,531.9,,E,39,1981-04-01,2020-02-29,53.9214,"WITTENBORN, GM",1,GHCND:GME00129754,METERS,10.2306
2018-01-01T00:00:00,PRCP,GHCND:GME00129814,560.9,,E,380,1931-01-01,2020-02-29,50.2608,"WALDEMS REINBORN, GM",0.9383,GHCND:GME00129814,METERS,8.3608
2018-01-01T00:00:00,PRCP,GHCND:GME00129862,578.6,,E,353,1969-01-01,2020-02-29,50.8975,"WALTERSHAUSEN, GM",0.8646,GHCND:GME00129862,METERS,10.5494
2018-01-01T00:00:00,PRCP,GHCND:GME00129874,607.3,,E,3,1885-06-01,2020-02-29,53.7883,"WANGEROOGE, GM",0.9251,GHCND:GME00129874,METERS,7.9075
2018-01-01T00:00:00,PRCP,GHCND:GME00129886,464.7,,E,236,1998-01-01,2020-02-29,51.5053,"WARBURG, GM",0.9846,GHCND:GME00129886,METERS,9.1128
2018-01-01T00:00:00,PRCP,GHCND:GME00129898,374.8,,E,70,1947-01-01,2020-02-29,53.5214,"WAREN, GM",0.9431,GHCND:GME00129898,METERS,12.6692
2018-01-01T00:00:00,PRCP,GHCND:GME00129910,574.6,,E,417,1931-01-01,2020-02-29,50.0367,"BLANKENRATH, GM",0.9429,GHCND:GME00129910,METERS,7.3056
2018-01-01T00:00:00,PRCP,GHCND:GME00130018,449.6,,E,325,1969-01-01,2020-02-29,51.0192,"WEIMAR SCHONDORF, GM",1,GHCND:GME00130018,METERS,11.3556
2018-01-01T00:00:00,PRCP,GHCND:GME00130054,1042.7,,E,380,1957-01-01,2020-02-29,49.555,"WEISKIRCHEN SAAR, GM",0.9961,GHCND:GME00130054,METERS,6.8125
2018-01-01T00:00:00,PRCP,GHCND:GME00130078,512.2,,E,455,1981-01-01,2020-02-29,48.8467,"WEISSACH, GM",0.9296,GHCND:GME00130078,METERS,8.9089
2018-01-01T00:00:00,PRCP,GHCND:GME00130102,330.9,,E,115,1949-04-01,2020-02-29,51.2178,"WEISSENFELS, GM",0.8329,GHCND:GME00130102,METERS,11.9725
2018-01-01T00:00:00,PRCP,GHCND:GME00130114,307.7,,E,165,1983-01-01,2020-02-29,51.2131,"WEISSENSEE OTTENHAUSEN, GM",0.9576,GHCND:GME00130114,METERS,10.9967
2018-01-01T00:00:00,PRCP,GHCND:GME00130126,541.9,,E,173,1992-06-01,2020-02-29,48.1892,"WEISWEIL WALDECKHOF, GM",0.9936,GHCND:GME00130126,METERS,7.6983
2018-01-01T00:00:00,PRCP,GHCND:GME00130186,429.4,,E,234,1947-01-01,2020-02-29,51.8478,"WERNIGERODE, GM",0.9736,GHCND:GME00130186,METERS,10.7694
2018-01-01T00:00:00,PRCP,GHCND:GME00130210,498.3,,E,337,1994-05-01,2020-02-29,50.9056,"BOBECK, GM",0.9999,GHCND:GME00130210,METERS,11.7992
2018-01-01T00:00:00,PRCP,GHCND:GME00130234,820.4,,E,550,1999-02-01,2020-02-29,47.8833,"WIELENBACH DEMOLLSTR., GM",1,GHCND:GME00130234,METERS,11.1589
2018-01-01T00:00:00,PRCP,GHCND:GME00130258,594.5,,E,263,1987-06-01,2020-02-29,50.1331,"WIESBADEN AURINGEN, GM",1,GHCND:GME00130258,METERS,8.3178
2018-01-01T00:00:00,PRCP,GHCND:GME00130282,360.1,,E,187,1986-07-01,2020-02-29,52.1219,"WIESENBURG, GM",0.9726,GHCND:GME00130282,METERS,12.46
2018-01-01T00:00:00,PRCP,GHCND:GME00130294,503.1,,E,21,1941-01-01,2020-02-29,51.8308,"BOCHOLT, GM",0.8704,GHCND:GME00130294,METERS,6.5358
2018-01-01T00:00:00,PRCP,GHCND:GME00130306,933.1,,E,385,1949-01-01,2020-02-29,48.7856,"BAD CALMBACH WILDBAD, GM",0.9098,GHCND:GME00130306,METERS,8.5769
2018-01-01T00:00:00,PRCP,GHCND:GME00130330,715.3,,E,570,1995-04-01,2020-02-29,48.6525,"NEUBULACH OBERHAUGSTETT, GM",0.863,GHCND:GME00130330,METERS,8.6808
2018-01-01T00:00:00,PRCP,GHCND:GME00130378,585.4,,E,240,1931-01-01,2020-02-29,48.8042,"REMS MURR KREIS WINTERBACH, GM",0.9694,GHCND:GME00130378,METERS,9.4706
2018-01-01T00:00:00,PRCP,GHCND:GME00130390,427.1,,E,25,1947-01-01,2020-02-29,53.8944,"WISMAR, GM",0.7494,GHCND:GME00130390,METERS,11.4253
2018-01-01T00:00:00,PRCP,GHCND:GME00130402,308,,E,105,1947-01-01,2020-02-29,51.8903,"WITTENBERG, GM",1,GHCND:GME00130402,METERS,12.6464
2018-01-01T00:00:00,PRCP,GHCND:GME00130438,408,,E,66,1948-10-01,2020-02-29,53.1875,"WITTSTOCK ROTE MUHLE, GM",0.9984,GHCND:GME00130438,METERS,12.4964
2018-01-01T00:00:00,PRCP,GHCND:GME00130486,961,,E,291,1958-01-01,2020-02-29,48.2958,"WOLFACH, GM",1,GHCND:GME00130486,METERS,8.24
2018-01-01T00:00:00,PRCP,GHCND:GME00130510,403.7,,E,82,1931-01-01,2020-02-29,52.3975,"WOLFSBURG SUDWEST, GM",0.9766,GHCND:GME00130510,METERS,10.6908
2018-01-01T00:00:00,PRCP,GHCND:GME00130534,421.4,,E,88,1936-01-01,2020-02-29,49.6056,"WORMS, GM",0.8475,GHCND:GME00130534,METERS,8.3667
2018-01-01T00:00:00,PRCP,GHCND:GME00130570,420.1,,E,57,1941-01-01,2020-02-29,52.4581,"WUNSTORF, GM",0.971,GHCND:GME00130570,METERS,9.4281
2018-01-01T00:00:00,PRCP,GHCND:GME00130582,779.7,,E,130,1937-01-01,2020-02-29,51.2258,"WUPPERTAL BUCHENHOFEN, GM",0.9398,GHCND:GME00130582,METERS,7.1058
