date,datatype,station,value,fl_M,fl_S,elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
2018-01-01T00:00:00,PRCP,GHCND:GME00130618,882.8,,E,398,1961-01-01,2020-02-29,47.6789,"WUTOSCHINGEN OFTERINGEN, GM",1,GHCND:GME00130618,METERS,8.3806
2018-01-01T00:00:00,PRCP,GHCND:GME00130630,629.9,,E,8,1887-07-01,2020-02-29,54.6942,"WRIXUM FOHR, GM",0.9759,GHCND:GME00130630,METERS,8.5281
2018-01-01T00:00:00,PRCP,GHCND:GME00130654,342.4,,E,170,1952-09-01,2020-02-29,51.0539,"ZEITZ, GM",1,GHCND:GME00130654,METERS,12.1442
2018-01-01T00:00:00,PRCP,GHCND:GME00130726,422.3,,E,353,1948-01-01,2020-02-29,50.6892,"LICHTENTANNE, GM",0.9376,GHCND:GME00130726,METERS,12.4342
2018-01-01T00:00:00,PRCP,GHCND:GME00130738,903.5,,E,615,1998-01-01,2020-02-29,49.0292,"ZWIESEL, GM",0.976,GHCND:GME00130738,METERS,13.2403
2018-01-01T00:00:00,PRCP,GHCND:GME00130786,306.5,,E,40,1953-07-01,2020-02-29,52.6206,"BERGE, GM",0.9999,GHCND:GME00130786,METERS,12.7889
2018-01-01T00:00:00,PRCP,GHCND:GME00130858,484,,E,254,1950-01-01,2020-02-29,51.1331,"MELSUNGEN BURSTOSS, GM",0.9537,GHCND:GME00130858,METERS,9.52
2018-01-01T00:00:00,PRCP,GHCND:GME00130870,412,,E,45,1947-01-01,2020-02-29,53.3931,"BOIZENBURG, GM",0.98740000000000006,GHCND:GME00130870,METERS,10.6892
2018-01-01T00:00:00,PRCP,GHCND:GME00130906,568.5,,E,2,1998-01-01,2020-02-29,54.6408,"SCHONHAGEN OSTSEEBAD, GM",0.9728,GHCND:GME00130906,METERS,10.0244
2018-01-01T00:00:00,PRCP,GHCND:GME00130918,1357,,E,685,1899-01-01,2020-02-29,47.6758,"REIT IM WINKL, GM",0.9567,GHCND:GME00130918,METERS,12.4708
2018-01-01T00:00:00,PRCP,GHCND:GME00130990,617.6,,E,159,1990-01-01,2020-02-29,50.7364,"BONN ROLEBER, GM",0.9866,GHCND:GME00130990,METERS,7.1939
2018-01-01T00:00:00,PRCP,GHCND:GME00131002,892.9,,E,592,1950-01-01,2020-02-29,48.0744,"BOOS, GM",0.9834,GHCND:GME00131002,METERS,10.2014
2018-01-01T00:00:00,PRCP,GHCND:GME00131026,447.3,,E,62,1998-02-01,2020-02-29,53.2153,"WENDISCH EVERN, GM",0.8717,GHCND:GME00131026,METERS,10.4717
2018-01-01T00:00:00,PRCP,GHCND:GME00131062,388.8,,E,50,1998-10-01,2020-02-29,53.3856,"GRAMBOW SCHWENNENZ, GM",1,GHCND:GME00131062,METERS,14.3742
2018-01-01T00:00:00,PRCP,GHCND:GME00131098,484.5,,E,290,1999-05-01,2020-02-29,51.0606,"SOHLAND SPREE, GM",1,GHCND:GME00131098,METERS,14.4281
2018-01-01T00:00:00,PRCP,GHCND:GME00131122,556.5,,E,8,1999-02-01,2020-02-29,53.6417,"WANGERLAND HOOKSIEL, GM",0.9842,GHCND:GME00131122,METERS,8.0828
2018-01-01T00:00:00,PRCP,GHCND:GME00131134,585.8,,E,455,1999-07-01,2020-02-29,49.2256,"WEIDENBACH WEIHERSCHNEIDBACH, GM",1,GHCND:GME00131134,METERS,10.6094
2018-01-01T00:00:00,PRCP,GHCND:GME00131146,563.9,,E,8,1959-03-01,2020-02-29,52.9553,"DORPEN, GM",0.9987,GHCND:GME00131146,METERS,7.3192
2018-01-01T00:00:00,PRCP,GHCND:GME00131158,473.2,,E,26,1999-10-06,2020-02-29,54.1667,"DORNICK, GM",0.9994,GHCND:GME00131158,METERS,10.3539
2018-01-01T00:00:00,PRCP,GHCND:GME00131170,396.6,,E,40,2000-02-01,2020-02-29,52.0206,"COSCHEN, GM",1,GHCND:GME00131170,METERS,14.7269
2018-01-01T00:00:00,PRCP,GHCND:GME00131182,604.4,,E,48,1941-01-01,2020-02-29,51.8742,"BORKEN IN WESTFALEN, GM",0.9747,GHCND:GME00131182,METERS,6.8867
2018-01-01T00:00:00,PRCP,GHCND:GME00131218,468.6,,E,268,2000-04-01,2019-05-26,50.2,"NASTATTEN, GM",1,GHCND:GME00131218,METERS,7.8656
2018-01-01T00:00:00,PRCP,GHCND:GME00131242,604.2,,E,258,2000-10-11,2020-02-29,51.8678,"LUGDE PAENBRUCH, GM",0.9994,GHCND:GME00131242,METERS,9.2719
2018-01-01T00:00:00,PRCP,GHCND:GME00131254,525,,E,16,2000-08-01,2020-02-29,54.2503,"STEINHAGEN NEGAST, GM",1,GHCND:GME00131254,METERS,13.0431
2018-01-01T00:00:00,PRCP,GHCND:GME00131290,795.5,,E,190,2001-04-01,2020-02-29,49.2417,"SAARBRUCKEN BURBACH, GM",1,GHCND:GME00131290,METERS,6.935
2018-01-01T00:00:00,PRCP,GHCND:GME00131314,668.3,,E,459,2003-01-01,2020-02-29,47.6853,"FRIEDRICHSHAFEN UNTERRADERACH, GM",1,GHCND:GME00131314,METERS,9.4417
2018-01-01T00:00:00,PRCP,GHCND:GME00131326,837.7,,E,523,2004-06-01,2020-02-29,49.0217,"GROSSERLACH MANNENWEILER, GM",1,GHCND:GME00131326,METERS,9.6042
2018-01-01T00:00:00,PRCP,GHCND:GME00131338,578.2,,E,385,2002-12-01,2020-02-29,49.3333,"INGELFINGEN STACHENHAUSEN, GM",1,GHCND:GME00131338,METERS,9.705
2018-01-01T00:00:00,PRCP,GHCND:GME00131350,718.8,,E,413,2002-11-01,2020-02-29,48.7706,"SCHWABISCH GMUND WEILER, GM",1,GHCND:GME00131350,METERS,9.875
2018-01-01T00:00:00,PRCP,GHCND:GME00131362,658.6,,E,445,2004-02-01,2020-02-29,47.7744,"SINGEN, GM",0.9995,GHCND:GME00131362,METERS,8.8228
2018-01-01T00:00:00,PRCP,GHCND:GME00131374,615.8,,E,457,2004-06-01,2020-02-29,51.4156,"BRILON THULEN, GM",0.9999,GHCND:GME00131374,METERS,8.6506
2018-01-01T00:00:00,PRCP,GHCND:GME00131386,287.8,,E,36,2002-09-01,2020-02-29,52.3625,"WUSTERWITZ, GM",0.9995,GHCND:GME00131386,METERS,12.3883
2018-01-01T00:00:00,PRCP,GHCND:GME00131398,351.7,,E,112,2004-09-01,2020-02-29,52.0317,"PABSTORF, GM",1,GHCND:GME00131398,METERS,10.9639
2018-01-01T00:00:00,PRCP,GHCND:GME00131410,467.6,,E,283,2004-10-01,2020-02-29,50.8433,"MOORGRUND GRAFEN NITZENDORF, GM",1,GHCND:GME00131410,METERS,10.2528
2018-01-01T00:00:00,PRCP,GHCND:GME00131422,286.2,,E,36,2004-06-01,2020-02-29,52.5083,"DEMKER, GM",1,GHCND:GME00131422,METERS,11.8564
2018-01-01T00:00:00,PRCP,GHCND:GME00131434,590.4,,E,325,2003-12-01,2020-02-29,48.6717,"NOTZINGEN, GM",0.9995,GHCND:GME00131434,METERS,9.4633
2018-01-01T00:00:00,PRCP,GHCND:GME00131458,348.6,,E,190,2004-12-01,2020-02-29,51.2078,"MUHLHAUSEN GORMAR, GM",1,GHCND:GME00131458,METERS,10.4958
2018-01-01T00:00:00,PRCP,GHCND:GME00131470,401.3,,E,1,2004-08-01,2020-02-29,54.1064,"KARLSHAGEN, GM",1,GHCND:GME00131470,METERS,13.8258
2018-01-01T00:00:00,PRCP,GHCND:GME00131482,519.8,,E,362,2003-06-01,2020-02-29,49.5325,"MARKT ERLBACH MOSBACH, GM",1,GHCND:GME00131482,METERS,10.6431
2018-01-01T00:00:00,PRCP,GHCND:GME00131494,423.2,,E,308,1891-01-01,2020-02-29,51.0517,"NOSSEN, GM",0.7897,GHCND:GME00131494,METERS,13.3025
2018-01-01T00:00:00,PRCP,GHCND:GME00131506,596.4,,E,285,2005-11-01,2020-02-29,50.0142,"LOHR MAIN HALSBACH, GM",1,GHCND:GME00131506,METERS,9.655
2018-01-01T00:00:00,PRCP,GHCND:GME00131518,465.3,,E,59,2004-08-01,2020-02-29,51.7681,"LUDINGHAUSEN BROCHTRUP, GM",1,GHCND:GME00131518,METERS,7.5203
2018-01-01T00:00:00,PRCP,GHCND:GME00131530,460.3,,E,168,2004-12-01,2020-02-29,50.3956,"RUNKEL ENNERICH, GM",1,GHCND:GME00131530,METERS,8.1442
2018-01-01T00:00:00,PRCP,GHCND:GME00131554,538.8,,E,304,2005-03-01,2020-02-29,50.0589,"SCHONUNGEN MAINBERG, GM",1,GHCND:GME00131554,METERS,10.2983
2018-01-01T00:00:00,PRCP,GHCND:GME00131590,580,,E,58,1931-01-01,2020-02-29,52.405,"BRAMSCHE, GM",0.967,GHCND:GME00131590,METERS,7.9731
2018-01-01T00:00:00,PRCP,GHCND:GME00131674,379.7,,E,81,1961-01-01,2020-02-29,52.2903,"BRAUNSCHWEIG, GM",1,GHCND:GME00131674,METERS,10.4483
2018-01-01T00:00:00,PRCP,GHCND:GME00131782,639.8,,E,425,2005-02-01,2020-02-29,48.7031,"ELSENDORF HORNECK, GM",1,GHCND:GME00131782,METERS,11.8506
2018-01-01T00:00:00,PRCP,GHCND:GME00131794,453.5,,E,187,2004-11-01,2020-02-29,52.0106,"LIEBENBURG OTHFRESEN, GM",1,GHCND:GME00131794,METERS,10.3956
2018-01-01T00:00:00,PRCP,GHCND:GME00131818,1402.9,,E,721,2004-11-01,2020-02-29,47.8356,"SIEGSDORF HOLL, GM",1,GHCND:GME00131818,METERS,12.6564
2018-01-01T00:00:00,PRCP,GHCND:GME00131830,652.6,,E,105,2006-09-01,2020-02-29,52.0728,"BIELEFELD DEPPENDORF, GM",1,GHCND:GME00131830,METERS,8.4578
2018-01-01T00:00:00,PRCP,GHCND:GME00131842,602.9,,E,185,1983-11-01,2020-02-29,49.0264,"BRETTEN, GM",1,GHCND:GME00131842,METERS,8.7164
2018-01-01T00:00:00,PRCP,GHCND:GME00131866,600.8,,E,193,2004-12-01,2020-02-29,49.7644,"FREUDENBERG MAIN BOXTAL, GM",1,GHCND:GME00131866,METERS,9.4064
2018-01-01T00:00:00,PRCP,GHCND:GME00131878,713.8,,E,759,1986-11-01,2019-12-31,48.2164,"ALBSTADT BADKAP, GM",0.995,GHCND:GME00131878,METERS,8.9792
2018-01-01T00:00:00,PRCP,GHCND:GME00131902,693.7,,E,5,2005-07-01,2020-02-29,54.5281,"HATTSTEDT, GM",1,GHCND:GME00131902,METERS,9.0439
2018-01-01T00:00:00,PRCP,GHCND:GME00131950,311.9,,E,160,2005-08-31,2020-02-29,51.1519,"OLBERSLEBEN, GM",0.9999,GHCND:GME00131950,METERS,11.3331
2018-01-01T00:00:00,PRCP,GHCND:GME00131962,490.7,,E,465,2005-11-01,2020-02-29,50.5467,"TREUEN, GM",1,GHCND:GME00131962,METERS,12.2867
2018-01-01T00:00:00,PRCP,GHCND:GME00131974,602.9,,E,159,2005-10-01,2020-02-29,51.4644,"ARNSBERG NEHEIM, GM",1,GHCND:GME00131974,METERS,7.9789
2018-01-01T00:00:00,PRCP,GHCND:GME00131986,544,,E,468,2005-09-01,2020-02-29,48.6106,"HERMARINGEN ALLEWIND, GM",1,GHCND:GME00131986,METERS,10.2692
2018-01-01T00:00:00,PRCP,GHCND:GME00131998,631.8,,E,688,2006-03-31,2020-02-29,50.6208,"DEUTSCHNEUDORF BRUDERWIESE, GM",1,GHCND:GME00131998,METERS,13.4831
2018-01-01T00:00:00,PRCP,GHCND:GME00132010,655.7,,E,588,2006-08-01,2020-02-29,49.1094,"PRACKENBACH NEUHAUSEL, GM",1,GHCND:GME00132010,METERS,12.8244
2018-01-01T00:00:00,PRCP,GHCND:GME00132022,411.1,,E,115,2005-09-08,2020-02-29,53.3175,"FELDBERG MECKLENBURG, GM",0.9999,GHCND:GME00132022,METERS,13.4175
2018-01-01T00:00:00,PRCP,GHCND:GME00132034,294.7,,E,74,2007-01-01,2020-02-29,51.6831,"JESSNITZ, GM",1,GHCND:GME00132034,METERS,12.3056
2018-01-01T00:00:00,PRCP,GHCND:GME00132046,498.7,,E,144,2007-12-01,2020-02-29,51.9669,"ALFELD, GM",1,GHCND:GME00132046,METERS,9.8042
2018-01-01T00:00:00,PRCP,GHCND:GME00132058,431.5,,E,312,2007-11-01,2020-02-29,51.0025,"EISENACH, GM",0.9998,GHCND:GME00132058,METERS,10.3633
2018-01-01T00:00:00,PRCP,GHCND:GME00132094,589.8,,E,499,2006-12-11,2020-02-29,49.3919,"WALDMUNCHEN, GM",1,GHCND:GME00132094,METERS,12.6853
2018-01-01T00:00:00,PRCP,GHCND:GME00132106,607.1,,E,3,2006-03-01,2020-02-29,53.6,"BORKUM FLUGPLATZ, GM",1,GHCND:GME00132106,METERS,6.7031
2018-01-01T00:00:00,PRCP,GHCND:GME00132130,417.7,,E,82,2006-12-01,2020-02-29,52.7458,"HECKELBERG, GM",1,GHCND:GME00132130,METERS,13.8419
2018-01-01T00:00:00,PRCP,GHCND:GME00132154,398.7,,E,116,2010-01-01,2020-02-29,51.4506,"HOYERSWERDA, GM",1,GHCND:GME00132154,METERS,14.2542
2018-01-01T00:00:00,PRCP,GHCND:GME00132166,593,,E,622,2006-06-01,2020-02-29,50.0317,"WUNSIEDEL SCHONBRUNN, GM",1,GHCND:GME00132166,METERS,11.9742
2018-01-01T00:00:00,PRCP,GHCND:GME00132178,554.6,,E,350,2007-12-01,2020-02-29,48.6606,"GOTTFRIEDING, GM",0.9998,GHCND:GME00132178,METERS,12.5403
2018-01-01T00:00:00,PRCP,GHCND:GME00132190,806.3,,E,743,2008-05-01,2020-02-29,50.5083,"HOHERODSKOPF VOGELSBERG, GM",1,GHCND:GME00132190,METERS,9.2244
2018-01-01T00:00:00,PRCP,GHCND:GME00132202,613,,E,340,1931-01-01,2020-02-29,48.6167,"ALDERSBACH KRIESTORF, GM",0.9888,GHCND:GME00132202,METERS,13.0519
2018-01-01T00:00:00,PRCP,GHCND:GME00132214,931.7,,E,672,2007-04-01,2020-02-29,47.7964,"LEUTKIRCH HERLAZHOFEN, GM",0.9975,GHCND:GME00132214,METERS,10.0333
2018-01-01T00:00:00,PRCP,GHCND:GME00132226,599.7,,E,350,2011-02-01,2020-02-29,50.7531,"NEU ULRICHSTEIN, GM",1,GHCND:GME00132226,METERS,9.0233
2018-01-01T00:00:00,PRCP,GHCND:GME00132238,696.5,,E,340,2006-10-01,2020-02-29,50.0092,"NEUHUTTEN SPESSART, GM",1,GHCND:GME00132238,METERS,9.425
2018-01-01T00:00:00,PRCP,GHCND:GME00132250,456.9,,E,390,2006-12-01,2020-02-29,50.6619,"LANGENWETZENDORF GOTTENDORF, GM",1,GHCND:GME00132250,METERS,12.0769
2018-01-01T00:00:00,PRCP,GHCND:GME00132262,363.8,,E,246,2007-04-01,2020-02-29,51.1056,"KREIPITZSCH BEI BAD KOSEN, GM",1,GHCND:GME00132262,METERS,11.7125
2018-01-01T00:00:00,PRCP,GHCND:GME00132274,1212.7,,E,458,2006-12-01,2020-02-29,47.7731,"PIDING, GM",1,GHCND:GME00132274,METERS,12.9089
2018-01-01T00:00:00,PRCP,GHCND:GME00132286,508.3,,E,17,2007-08-31,2020-02-29,54.0206,"PADENSTEDT PONY PARK, GM",1,GHCND:GME00132286,METERS,9.9267
2018-01-01T00:00:00,PRCP,GHCND:GME00132298,606.9,,E,397,2007-05-01,2020-02-29,50.4178,"VEILSDORF, GM",1,GHCND:GME00132298,METERS,10.8167
2018-01-01T00:00:00,PRCP,GHCND:GME00132310,950.6,,E,604,2007-11-01,2020-02-29,48.0139,"OBERHACHING LAUFZORN, GM",1,GHCND:GME00132310,METERS,11.5539
2018-01-01T00:00:00,PRCP,GHCND:GME00132322,415.6,,E,72,2007-05-01,2020-02-29,52.6439,"WITTINGEN VORHOP, GM",1,GHCND:GME00132322,METERS,10.6642
2018-01-01T00:00:00,PRCP,GHCND:GME00132334,644.6,,E,340,1935-01-01,2020-02-29,49.5192,"KR. NECKAR ODENWALD BUCHEN, GM",0.9726,GHCND:GME00132334,METERS,9.3225
2018-01-01T00:00:00,PRCP,GHCND:GME00132346,847.3,,E,445,1990-10-01,2020-02-29,47.9631,"BUCHENBACH, GM",1,GHCND:GME00132346,METERS,7.9989
2018-01-01T00:00:00,PRCP,GHCND:GME00132358,564.3,,E,77,1976-06-01,2020-02-29,53.3567,"BUCHHOLZ IN DER NORDHEIDE, GM",0.7467,GHCND:GME00132358,METERS,9.9367
2018-01-01T00:00:00,PRCP,GHCND:GME00132382,425.9,,E,68,1978-01-01,2020-02-29,52.2817,"BUCKEBURG, GM",0.9955,GHCND:GME00132382,METERS,9.0878
2018-01-01T00:00:00,PRCP,GHCND:GME00132430,615.2,,E,65,1961-01-01,2020-02-29,52.4864,"ALFHAUSEN, GM",0.9958,GHCND:GME00132430,METERS,7.9128
2018-01-01T00:00:00,PRCP,GHCND:GME00132466,622,,E,293,1952-10-01,2020-02-29,51.0317,"BURGWALD BOTTENDORF, GM",0.9963,GHCND:GME00132466,METERS,8.8156
2018-01-01T00:00:00,PRCP,GHCND:GME00132490,887.4,,E,897,1995-03-01,2020-02-29,50.4319,"CARLSFELD, GM",0.999,GHCND:GME00132490,METERS,12.6128
2018-01-01T00:00:00,PRCP,GHCND:GME00132502,458.9,,E,33,1940-01-01,2020-02-29,52.6164,"CELLE STADT, GM",0.974,GHCND:GME00132502,METERS,10.0739
2018-01-01T00:00:00,PRCP,GHCND:GME00132526,538,,E,389,1931-01-01,2020-02-29,49.2514,"PEMFLING PITZLING, GM",0.9673,GHCND:GME00132526,METERS,12.6056
2018-01-01T00:00:00,PRCP,GHCND:GME00132538,507.5,,E,418,1882-01-01,2020-02-28,50.7925,"CHEMNITZ, GM",0.9379,GHCND:GME00132538,METERS,12.8733
2018-01-01T00:00:00,PRCP,GHCND:GME00132550,942.3,,E,551,1998-01-01,2020-02-29,47.8853,"CHIEMING, GM",0.9558,GHCND:GME00132550,METERS,12.5417
2018-01-01T00:00:00,PRCP,GHCND:GME00132586,445.6,,E,345,1947-01-01,2020-02-29,50.3081,"LAUTERTAL OBERLAUTER, GM",0.9983,GHCND:GME00132586,METERS,10.9692
2018-01-01T00:00:00,PRCP,GHCND:GME00132610,616.5,,E,423,1950-01-01,2020-02-29,49.0992,"CRAILSHEIM ALEXANDERSREUT, GM",0.9958,GHCND:GME00132610,METERS,10.0992
2018-01-01T00:00:00,PRCP,GHCND:GME00132634,426.5,,E,170,1949-07-01,2020-02-29,51.0783,"DACHWIG, GM",0.9929,GHCND:GME00132634,METERS,10.8639
2018-01-01T00:00:00,PRCP,GHCND:GME00132646,476.8,,E,162,1995-08-01,2020-02-29,49.8817,"DARMSTADT, GM",0.9998,GHCND:GME00132646,METERS,8.6775
2018-01-01T00:00:00,PRCP,GHCND:GME00132682,524.5,,E,300,1978-11-01,2020-02-29,50.7456,"ALSFELD EIFA, GM",0.998,GHCND:GME00132682,METERS,9.3467
2018-01-01T00:00:00,PRCP,GHCND:GME00132694,678.9,,E,708,1989-08-01,2020-02-29,47.8017,"DEGGENHAUSERTAL AZENWEILER, GM",0.9999,GHCND:GME00132694,METERS,9.4117
2018-01-01T00:00:00,PRCP,GHCND:GME00132730,851.1,,E,481,1931-01-01,2020-02-29,49.7631,"DEUSELBACH, GM",0.9816,GHCND:GME00132730,METERS,7.0556
2018-01-01T00:00:00,PRCP,GHCND:GME00132778,611,,E,405,1985-04-01,2020-02-29,49.4169,"DIETENHOFEN, GM",0.9927,GHCND:GME00132778,METERS,10.6742
2018-01-01T00:00:00,PRCP,GHCND:GME00132790,642.5,,E,314,1931-01-01,2020-02-29,50.7325,"DILLENBURG, GM",0.9749,GHCND:GME00132790,METERS,8.2631
2018-01-01T00:00:00,PRCP,GHCND:GME00132814,535.7,,E,419,1951-01-01,2020-02-29,48.5569,"DILLINGEN DONAU FRISTINGEN, GM",0.9855,GHCND:GME00132814,METERS,10.5608
2018-01-01T00:00:00,PRCP,GHCND:GME00132838,503.8,,E,365,1945-08-01,2020-02-29,50.9181,"DIPPOLDISWALDE REINBERG, GM",0.9955,GHCND:GME00132838,METERS,13.7144
2018-01-01T00:00:00,PRCP,GHCND:GMM00010097,350,,E,12,1947-08-01,2020-02-29,54.2456,"GREIFSWALDER OIE, GM",0.4789,GHCND:GMM00010097,METERS,13.9125
2018-01-01T00:00:00,PRCP,GHCND:GMM00010129,568.3,,E,7,1949-01-01,2020-02-29,53.5344,"BREMERHAVEN, GM",0.9997,GHCND:GMM00010129,METERS,8.5769
2018-01-01T00:00:00,PRCP,GHCND:GMM00010161,418.4,,E,15,1947-01-01,2020-02-29,54.0042,"BOLTENHAGEN, GM",1,GHCND:GMM00010161,METERS,11.1919
2018-01-01T00:00:00,PRCP,GHCND:GMM00010168,445.1,,E,58,1947-01-01,2020-02-29,53.6069,"GOLDBERG, GM",0.9699,GHCND:GMM00010168,METERS,12.1042
2018-01-01T00:00:00,PRCP,GHCND:GMM00010253,299,,E,17,1931-01-01,2019-12-15,52.9739,"LUCHOW, GM",0.9775,GHCND:GMM00010253,METERS,11.1392
2018-01-01T00:00:00,PRCP,GHCND:GMM00010267,424.7,,E,40,1951-01-01,2020-02-29,52.9381,"KYRITZ, GM",0.969,GHCND:GMM00010267,METERS,12.4106
2018-01-01T00:00:00,PRCP,GHCND:GMM00010281,314.4,,E,69,1994-12-01,2020-02-29,53.6019,"TROLLENHAGEN, GM",0.9726,GHCND:GMM00010281,METERS,13.3058
2018-01-01T00:00:00,PRCP,GHCND:GMM00010309,549.7,,E,46,2006-03-01,2020-02-29,52.0828,"AHAUS, GM",1,GHCND:GMM00010309,METERS,6.9417
2018-01-01T00:00:00,PRCP,GHCND:GMM00010321,420.1,,E,39,1952-09-01,2020-03-27,52.5903,"DIEPHOLZ, GM",1,GHCND:GMM00010321,METERS,8.3464
2018-01-01T00:00:00,PRCP,GHCND:GMM00010396,359,,E,12,1985-01-01,2020-02-29,52.5481,"MANSCHNOW, GM",0.9896,GHCND:GMM00010396,METERS,14.5475
2018-01-01T00:00:00,PRCP,GHCND:GMM00010424,529.1,,E,85,1978-09-01,2020-02-29,51.5778,"WERL, GM",0.9998,GHCND:GMM00010424,METERS,7.8889
2018-01-01T00:00:00,PRCP,GHCND:GMM00010449,492.9,,E,356,1936-01-04,2020-02-29,51.3853,"LEINEFELDE, GM",0.9835,GHCND:GMM00010449,METERS,10.3017
2018-01-01T00:00:00,PRCP,GHCND:GMM00010452,913.2,,E,607,1931-01-01,2020-02-29,51.725,"BRAUNLAGE, GM",0.9813,GHCND:GMM00010452,METERS,10.6039
2018-01-01T00:00:00,PRCP,GHCND:GMM00010480,396.6,,E,150,1937-01-01,2020-02-29,51.2969,"OSCHATZ, GM",0.9993,GHCND:GMM00010480,METERS,13.0944
2018-01-01T00:00:00,PRCP,GHCND:GMM00010526,787.1,,E,547,1962-12-01,2020-02-29,50.6631,"BAD MARIENBERG, GM",1,GHCND:GMM00010526,METERS,7.9594
2018-01-01T00:00:00,PRCP,GHCND:GMM00010579,583.3,,E,639,1956-01-01,2020-02-29,50.6519,"MARIENBERG, GM",0.9191,GHCND:GMM00010579,METERS,13.1483
2018-01-01T00:00:00,PRCP,GHCND:GMM00010704,810.4,,E,363,1951-01-01,2020-02-29,49.2653,"BERUS, GM",0.9956,GHCND:GMM00010704,METERS,6.6878
2018-01-01T00:00:00,PRCP,GHCND:GMM00010724,523.8,,E,553,1953-01-01,2020-02-29,49.3767,"WEINBIET, GM",0.8984,GHCND:GMM00010724,METERS,8.1225
2018-01-01T00:00:00,PRCP,GHCND:GMM00010733,634.1,,E,237,2007-07-01,2020-02-29,49.2953,"WAIBSTADT, GM",1,GHCND:GMM00010733,METERS,8.9064
2018-01-01T00:00:00,PRCP,GHCND:GMM00010736,526.7,,E,244,1988-01-01,2020-02-29,48.9731,"MUHLACKER, GM",0.8105,GHCND:GMM00010736,METERS,8.8742
2018-01-01T00:00:00,PRCP,GHCND:GMM00010761,583.1,,E,422,1931-01-01,2020-02-29,49.0203,"WEISSENBURG, GM",0.9883,GHCND:GMM00010761,METERS,10.9617
2018-01-01T00:00:00,PRCP,GHCND:GMM00010818,726.7,,E,973,1947-01-01,2020-02-29,48.1064,"KLIPPENECK, GM",0.9971,GHCND:GMM00010818,METERS,8.7556
2018-01-01T00:00:00,PRCP,GHCND:GMM00010827,773.9,,E,920,1974-08-20,2020-02-29,48.1844,"MESSSTETTEN, GM",0.9437,GHCND:GMM00010827,METERS,8.9925
2018-01-01T00:00:00,PRCP,GHCND:GMM00010863,728.3,,E,477,1929-06-01,2020-02-29,48.4031,"WEIHENSTEPHAN DURNAST, GM",0.9543,GHCND:GMM00010863,METERS,11.6956
2018-01-01T00:00:00,PRCP,GHCND:GMM00010870,743.2,,E,444,1939-11-01,2020-03-29,48.3667,"SCHWAIGERMOOS, GM",0.9315,GHCND:GMM00010870,METERS,11.8
2018-01-01T00:00:00,PRCP,GHCND:GMM00010963,1288.5,,E,719,1936-01-01,2020-02-29,47.4839,"GARMISCH PARTENKIRCHEN, GM",0.9891,GHCND:GMM00010963,METERS,11.0633
2018-01-01T00:00:00,PRCP,GHCND:GMW00034068,488.3,,E,96,1936-01-01,2020-02-29,49.56667,"COLEMAN, GM",0.964,GHCND:GMW00034068,METERS,8.46667
2018-01-01T00:00:00,PRCP,GHCND:GMW00034178,731.4,,E,530,1949-01-01,2020-02-29,48.2,"FURSTENFELDBRUCK, GM",1,GHCND:GMW00034178,METERS,11.26667
2018-01-01T00:00:00,PRCP,GHCND:GMW00035032,400.7,,E,112.2,1870-01-01,2020-03-29,50.03333,"RHEIN MAIN, GM",0.9983,GHCND:GMW00035032,METERS,8.58333
2018-01-01T00:00:00,PRCP,GHCND:NLE00109280,553.4,,E,55,1995-04-01,2020-02-10,50.9831,"SCHINVELD, GM",0.9999,GHCND:NLE00109280,METERS,5.9831
